code_module,code_presentation,id_student,gender,region,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,assessment_type,date_submitted,sum_click
GGG,2013J,596091,M,North Western Region,A Level or Equivalent,0-35,0,30,Y,Pass,TMA,119.6666667,423
GGG,2013J,596143,F,North Western Region,Lower Than A Level,0-35,0,30,N,Distinction,CMA,187.5,408
GGG,2013J,596143,F,North Western Region,Lower Than A Level,0-35,0,30,N,Distinction,TMA,122.6666667,408
GGG,2013J,596208,F,Yorkshire Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,161,532
GGG,2013J,596208,F,Yorkshire Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,116.3333333,532
GGG,2013J,596214,F,London Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,108,147
GGG,2013J,596214,F,London Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,94.5,147
GGG,2013J,596221,F,London Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,204.5,429
GGG,2013J,596221,F,London Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,116,429
GGG,2013J,596255,F,South West Region,A Level or Equivalent,0-35,0,30,N,Fail,CMA,154,182
GGG,2013J,596255,F,South West Region,A Level or Equivalent,0-35,0,30,N,Fail,TMA,92,182
GGG,2013J,596301,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Distinction,CMA,185.5,243
GGG,2013J,596301,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Distinction,TMA,120.3333333,243
GGG,2013J,596358,M,London Region,A Level or Equivalent,35-55,0,60,N,Pass,CMA,195.3333333,556
GGG,2013J,596358,M,London Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,117.6666667,556
GGG,2013J,596376,F,North Western Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,170.3333333,677
GGG,2013J,596376,F,North Western Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,119.6666667,677
GGG,2013J,596527,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,172,817
GGG,2013J,596527,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,119,817
GGG,2013J,596636,F,South Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,179.75,323
GGG,2013J,596636,F,South Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,122,323
GGG,2013J,596694,M,South West Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,172.5,533
GGG,2013J,596694,M,South West Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,115.6666667,533
GGG,2013J,596697,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,158.6,1012
GGG,2013J,596697,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,119,1012
GGG,2013J,596801,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,164,803
GGG,2013J,596801,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,110.6666667,803
GGG,2013J,596824,F,London Region,Lower Than A Level,0-35,0,30,Y,Pass,CMA,213,612
GGG,2013J,596824,F,London Region,Lower Than A Level,0-35,0,30,Y,Pass,TMA,120.6666667,612
GGG,2013J,596943,F,South East Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,208,564
GGG,2013J,596943,F,South East Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,117,564
GGG,2013J,597045,F,West Midlands Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,162.4,630
GGG,2013J,597045,F,West Midlands Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,117.3333333,630
GGG,2013J,597058,F,South Region,Post Graduate Qualification,35-55,0,30,N,Distinction,CMA,161.2,798
GGG,2013J,597058,F,South Region,Post Graduate Qualification,35-55,0,30,N,Distinction,TMA,117.6666667,798
GGG,2013J,597060,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Distinction,CMA,170,1081
GGG,2013J,597060,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Distinction,TMA,112.3333333,1081
GGG,2013J,597097,F,South West Region,Lower Than A Level,0-35,0,30,Y,Pass,CMA,176,326
GGG,2013J,597097,F,South West Region,Lower Than A Level,0-35,0,30,Y,Pass,TMA,114.6666667,326
GGG,2013J,597114,F,Yorkshire Region,A Level or Equivalent,0-35,0,30,N,Distinction,CMA,160.6666667,1707
GGG,2013J,597114,F,Yorkshire Region,A Level or Equivalent,0-35,0,30,N,Distinction,TMA,113.3333333,1707
GGG,2013J,597152,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,177.75,184
GGG,2013J,597152,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,120.3333333,184
GGG,2013J,597253,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Distinction,CMA,160.8333333,801
GGG,2013J,597253,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Distinction,TMA,106,801
GGG,2013J,597299,F,North Western Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,173.8333333,781
GGG,2013J,597299,F,North Western Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,115.6666667,781
GGG,2013J,597333,F,London Region,A Level or Equivalent,35-55,0,90,N,Pass,CMA,162.4,864
GGG,2013J,597333,F,London Region,A Level or Equivalent,35-55,0,90,N,Pass,TMA,118.6666667,864
GGG,2013J,597360,F,East Midlands Region,A Level or Equivalent,35-55,0,30,N,Distinction,CMA,186.5,602
GGG,2013J,597360,F,East Midlands Region,A Level or Equivalent,35-55,0,30,N,Distinction,TMA,117.3333333,602
GGG,2013J,597515,F,North Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,175.8333333,374
GGG,2013J,597515,F,North Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,117,374
GGG,2013J,597597,M,South Region,A Level or Equivalent,0-35,0,30,N,Distinction,CMA,178.5,879
GGG,2013J,597597,M,South Region,A Level or Equivalent,0-35,0,30,N,Distinction,TMA,118.3333333,879
GGG,2013J,597617,F,West Midlands Region,Lower Than A Level,0-35,0,30,Y,Pass,CMA,156.4,265
GGG,2013J,597617,F,West Midlands Region,Lower Than A Level,0-35,0,30,Y,Pass,TMA,117.6666667,265
GGG,2013J,597669,F,West Midlands Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,174.3333333,1777
GGG,2013J,597669,F,West Midlands Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,118,1777
GGG,2013J,597936,F,South Region,HE Qualification,35-55,0,30,N,Fail,CMA,199.6666667,473
GGG,2013J,597936,F,South Region,HE Qualification,35-55,0,30,N,Fail,TMA,114.3333333,473
GGG,2013J,597941,F,South West Region,No Formal quals,0-35,0,30,N,Pass,CMA,176.5,432
GGG,2013J,597941,F,South West Region,No Formal quals,0-35,0,30,N,Pass,TMA,117.3333333,432
GGG,2013J,597971,F,East Anglian Region,A Level or Equivalent,0-35,0,30,Y,Pass,CMA,210.6666667,228
GGG,2013J,597971,F,East Anglian Region,A Level or Equivalent,0-35,0,30,Y,Pass,TMA,126,228
GGG,2013J,598107,F,South West Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,171,1108
GGG,2013J,598107,F,South West Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,117.6666667,1108
GGG,2013J,598139,F,East Anglian Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,173.1666667,803
GGG,2013J,598139,F,East Anglian Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,120,803
GGG,2013J,598176,F,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,221,246
GGG,2013J,598176,F,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,134.6666667,246
GGG,2013J,598178,M,North Western Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,165.1666667,789
GGG,2013J,598178,M,North Western Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,118.3333333,789
GGG,2013J,598226,F,East Midlands Region,Lower Than A Level,0-35,0,30,Y,Fail,CMA,131,70
GGG,2013J,598226,F,East Midlands Region,Lower Than A Level,0-35,0,30,Y,Fail,TMA,95,70
GGG,2013J,598327,F,East Midlands Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,162.75,497
GGG,2013J,598327,F,East Midlands Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,116.6666667,497
GGG,2013J,598420,M,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,167.6666667,360
GGG,2013J,598420,M,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,117,360
GGG,2013J,598421,F,South West Region,HE Qualification,0-35,0,30,N,Pass,CMA,160.8333333,891
GGG,2013J,598421,F,South West Region,HE Qualification,0-35,0,30,N,Pass,TMA,110,891
GGG,2013J,598546,F,South East Region,Lower Than A Level,35-55,0,30,N,Fail,TMA,58,5
GGG,2013J,598667,F,South East Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,172.1666667,789
GGG,2013J,598667,F,South East Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,110.6666667,789
GGG,2013J,598717,M,West Midlands Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,230,170
GGG,2013J,598717,M,West Midlands Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,135.6666667,170
GGG,2013J,598762,F,London Region,A Level or Equivalent,0-35,0,60,N,Fail,CMA,109,220
GGG,2013J,598762,F,London Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,94,220
GGG,2013J,598788,F,East Anglian Region,Lower Than A Level,0-35,0,30,Y,Pass,CMA,186.5,395
GGG,2013J,598788,F,East Anglian Region,Lower Than A Level,0-35,0,30,Y,Pass,TMA,119.6666667,395
GGG,2013J,598824,F,South Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,97,98
GGG,2013J,598824,F,South Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,90,98
GGG,2013J,598840,M,East Anglian Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,187.8333333,1731
GGG,2013J,598840,M,East Anglian Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,118.3333333,1731
GGG,2013J,598921,M,South Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,223.6666667,685
GGG,2013J,598921,M,South Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,119,685
GGG,2013J,598923,M,South West Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,101.5,9
GGG,2013J,599009,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,190,1194
GGG,2013J,599009,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,118.3333333,1194
GGG,2013J,599080,F,West Midlands Region,No Formal quals,0-35,0,30,N,Pass,CMA,182.25,394
GGG,2013J,599080,F,West Midlands Region,No Formal quals,0-35,0,30,N,Pass,TMA,118,394
GGG,2013J,599267,F,London Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,53,197
GGG,2013J,599278,F,Yorkshire Region,Lower Than A Level,0-35,0,90,N,Pass,CMA,167.6,481
GGG,2013J,599278,F,Yorkshire Region,Lower Than A Level,0-35,0,90,N,Pass,TMA,113,481
GGG,2013J,599306,F,London Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,161.3333333,1163
GGG,2013J,599306,F,London Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,105.6666667,1163
GGG,2013J,599385,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,173.75,559
GGG,2013J,599385,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,118.6666667,559
GGG,2013J,599410,M,East Anglian Region,A Level or Equivalent,35-55,0,30,Y,Pass,CMA,167.6666667,696
GGG,2013J,599410,M,East Anglian Region,A Level or Equivalent,35-55,0,30,Y,Pass,TMA,109.3333333,696
GGG,2013J,599448,F,South Region,A Level or Equivalent,35-55,0,30,N,Fail,TMA,58,45
GGG,2013J,599529,M,South West Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,231,178
GGG,2013J,599529,M,South West Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,123,178
GGG,2013J,599804,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Fail,CMA,131,43
GGG,2013J,599804,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Fail,TMA,95.5,43
GGG,2013J,599815,F,South Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,171.6666667,673
GGG,2013J,599815,F,South Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,117,673
GGG,2013J,599853,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,174.8,831
GGG,2013J,599853,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,117,831
GGG,2013J,599963,F,East Midlands Region,Lower Than A Level,0-35,0,30,Y,Pass,CMA,164.8333333,884
GGG,2013J,599963,F,East Midlands Region,Lower Than A Level,0-35,0,30,Y,Pass,TMA,112.6666667,884
GGG,2013J,600081,F,West Midlands Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,222,607
GGG,2013J,600081,F,West Midlands Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,151.3333333,607
GGG,2013J,600097,F,North Western Region,Lower Than A Level,35-55,0,90,N,Pass,CMA,174.6666667,529
GGG,2013J,600097,F,North Western Region,Lower Than A Level,35-55,0,90,N,Pass,TMA,117.3333333,529
GGG,2013J,600202,M,South Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,209.6666667,661
GGG,2013J,600202,M,South Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,119,661
GGG,2013J,600266,F,East Midlands Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,61,609
GGG,2013J,600277,F,Yorkshire Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,211.5,315
GGG,2013J,600277,F,Yorkshire Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,128,315
GGG,2013J,600305,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,171.3333333,627
GGG,2013J,600305,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,118.3333333,627
GGG,2013J,600315,F,East Midlands Region,No Formal quals,0-35,0,30,N,Fail,CMA,229,174
GGG,2013J,600315,F,East Midlands Region,No Formal quals,0-35,0,30,N,Fail,TMA,152,174
GGG,2013J,600461,F,London Region,No Formal quals,0-35,0,30,N,Fail,CMA,180.8333333,445
GGG,2013J,600461,F,London Region,No Formal quals,0-35,0,30,N,Fail,TMA,115.3333333,445
GGG,2013J,600471,M,West Midlands Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,174.5,470
GGG,2013J,600471,M,West Midlands Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,118.3333333,470
GGG,2013J,600514,F,London Region,Lower Than A Level,0-35,0,30,N,Distinction,CMA,180.8333333,576
GGG,2013J,600514,F,London Region,Lower Than A Level,0-35,0,30,N,Distinction,TMA,119,576
GGG,2013J,600566,F,London Region,A Level or Equivalent,35-55,0,60,N,Pass,CMA,221.75,404
GGG,2013J,600566,F,London Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,162.5,404
GGG,2013J,600606,F,South Region,Lower Than A Level,35-55,0,30,Y,Pass,CMA,157.4,497
GGG,2013J,600606,F,South Region,Lower Than A Level,35-55,0,30,Y,Pass,TMA,114,497
GGG,2013J,600645,M,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,223.3333333,941
GGG,2013J,600645,M,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,116.6666667,941
GGG,2013J,600733,F,South Region,Post Graduate Qualification,35-55,0,30,N,Distinction,CMA,170.6666667,882
GGG,2013J,600733,F,South Region,Post Graduate Qualification,35-55,0,30,N,Distinction,TMA,107.3333333,882
GGG,2013J,600895,M,London Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,169.5,894
GGG,2013J,600895,M,London Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,112.3333333,894
GGG,2013J,600908,F,North Western Region,Lower Than A Level,0-35,0,90,N,Pass,CMA,194,676
GGG,2013J,600908,F,North Western Region,Lower Than A Level,0-35,0,90,N,Pass,TMA,119.3333333,676
GGG,2013J,601123,F,South West Region,A Level or Equivalent,35-55,0,90,N,Pass,CMA,161.8333333,1315
GGG,2013J,601123,F,South West Region,A Level or Equivalent,35-55,0,90,N,Pass,TMA,94.33333333,1315
GGG,2013J,601125,F,South East Region,A Level or Equivalent,0-35,0,30,N,Fail,CMA,126.3333333,307
GGG,2013J,601125,F,South East Region,A Level or Equivalent,0-35,0,30,N,Fail,TMA,118.6666667,307
GGG,2013J,601126,M,Yorkshire Region,HE Qualification,0-35,0,30,N,Pass,CMA,170.5,380
GGG,2013J,601126,M,Yorkshire Region,HE Qualification,0-35,0,30,N,Pass,TMA,115.3333333,380
GGG,2013J,601132,F,London Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,174.8333333,882
GGG,2013J,601132,F,London Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,116,882
GGG,2013J,601199,F,Yorkshire Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,170.8,1036
GGG,2013J,601199,F,Yorkshire Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,119,1036
GGG,2013J,601275,M,East Anglian Region,Lower Than A Level,0-35,0,30,Y,Fail,CMA,217,376
GGG,2013J,601275,M,East Anglian Region,Lower Than A Level,0-35,0,30,Y,Fail,TMA,133,376
GGG,2013J,601276,M,North Western Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,82.5,41
GGG,2013J,601319,F,South East Region,HE Qualification,0-35,0,30,N,Pass,CMA,191.1666667,233
GGG,2013J,601319,F,South East Region,HE Qualification,0-35,0,30,N,Pass,TMA,119.3333333,233
GGG,2013J,601360,F,North Western Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,172.5,791
GGG,2013J,601360,F,North Western Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,113.6666667,791
GGG,2013J,601464,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,180,2228
GGG,2013J,601464,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,118,2228
GGG,2013J,601465,M,London Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,153.2,704
GGG,2013J,601465,M,London Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,119,704
GGG,2013J,601511,F,Yorkshire Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,95,123
GGG,2013J,601511,F,Yorkshire Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,60,123
GGG,2013J,601534,F,South West Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,229,202
GGG,2013J,601534,F,South West Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,118,202
GGG,2013J,601546,F,North Western Region,Lower Than A Level,35-55,0,30,N,Fail,CMA,173.6,601
GGG,2013J,601546,F,North Western Region,Lower Than A Level,35-55,0,30,N,Fail,TMA,118,601
GGG,2013J,601576,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,158,224
GGG,2013J,601576,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,155.5,224
GGG,2013J,601605,F,East Midlands Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,173.8333333,745
GGG,2013J,601605,F,East Midlands Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,118,745
GGG,2013J,601645,F,West Midlands Region,No Formal quals,0-35,0,30,N,Fail,CMA,173.1666667,935
GGG,2013J,601645,F,West Midlands Region,No Formal quals,0-35,0,30,N,Fail,TMA,116.3333333,935
GGG,2013J,601854,F,North Western Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,187.1666667,252
GGG,2013J,601854,F,North Western Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,119,252
GGG,2013J,601939,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,179,1392
GGG,2013J,601939,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,118,1392
GGG,2013J,601963,M,West Midlands Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,207,716
GGG,2013J,601963,M,West Midlands Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,121.3333333,716
GGG,2013J,601983,F,South West Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,163.5,1128
GGG,2013J,601983,F,South West Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,116.6666667,1128
GGG,2013J,602023,F,South West Region,A Level or Equivalent,35-55,0,30,N,Fail,TMA,100,144
GGG,2013J,602072,F,South Region,A Level or Equivalent,35-55,0,30,Y,Pass,CMA,186.3333333,337
GGG,2013J,602072,F,South Region,A Level or Equivalent,35-55,0,30,Y,Pass,TMA,121,337
GGG,2013J,602168,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Fail,CMA,94,581
GGG,2013J,602168,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Fail,TMA,80,581
GGG,2013J,602175,F,Yorkshire Region,Lower Than A Level,0-35,0,90,N,Fail,TMA,52,84
GGG,2013J,602401,M,North Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,169,766
GGG,2013J,602401,M,North Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,114.6666667,766
GGG,2013J,602470,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,178,702
GGG,2013J,602470,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,118,702
GGG,2013J,602531,F,West Midlands Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,44,191
GGG,2013J,602573,M,South West Region,Lower Than A Level,0-35,0,30,N,Distinction,CMA,173.5,721
GGG,2013J,602573,M,South West Region,Lower Than A Level,0-35,0,30,N,Distinction,TMA,147.5,721
GGG,2013J,602604,F,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Distinction,CMA,185,594
GGG,2013J,602604,F,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Distinction,TMA,119,594
GGG,2013J,602607,F,East Midlands Region,A Level or Equivalent,0-35,0,30,Y,Fail,TMA,46,2
GGG,2013J,602711,F,South East Region,A Level or Equivalent,35-55,0,30,N,Distinction,CMA,154.4,859
GGG,2013J,602711,F,South East Region,A Level or Equivalent,35-55,0,30,N,Distinction,TMA,118,859
GGG,2013J,602768,F,London Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,149,326
GGG,2013J,602780,M,London Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,188.1666667,383
GGG,2013J,602780,M,London Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,119.3333333,383
GGG,2013J,602820,F,London Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,181,741
GGG,2013J,602820,F,London Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,119.3333333,741
GGG,2013J,603044,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,183.8333333,938
GGG,2013J,603044,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,117,938
GGG,2013J,603058,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,171.6666667,358
GGG,2013J,603058,F,South East Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,147.5,358
GGG,2013J,603164,F,London Region,A Level or Equivalent,35-55,0,30,N,Pass,CMA,206,1001
GGG,2013J,603164,F,London Region,A Level or Equivalent,35-55,0,30,N,Pass,TMA,109.6666667,1001
GGG,2013J,603230,F,South Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,156.25,382
GGG,2013J,603230,F,South Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,116.6666667,382
GGG,2013J,603328,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,192.2,554
GGG,2013J,603328,F,London Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,119.3333333,554
GGG,2013J,603365,M,North Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,96,19
GGG,2013J,603579,F,East Anglian Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,162.6666667,478
GGG,2013J,603579,F,East Anglian Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,114.3333333,478
GGG,2013J,603585,M,West Midlands Region,Lower Than A Level,35-55,0,30,N,Fail,TMA,98,203
GGG,2013J,603685,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,187,680
GGG,2013J,603685,F,East Anglian Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,116.6666667,680
GGG,2013J,603740,F,North Western Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,191.25,426
GGG,2013J,603740,F,North Western Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,121.3333333,426
GGG,2013J,603763,F,West Midlands Region,Lower Than A Level,0-35,0,30,Y,Pass,CMA,188.5,459
GGG,2013J,603763,F,West Midlands Region,Lower Than A Level,0-35,0,30,Y,Pass,TMA,120.6666667,459
GGG,2013J,603913,M,London Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,171.3333333,1593
GGG,2013J,603913,M,London Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,117,1593
GGG,2013J,603918,F,South West Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,173.3333333,1239
GGG,2013J,603918,F,South West Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,121.3333333,1239
GGG,2013J,604064,M,South East Region,A Level or Equivalent,0-35,0,30,N,Distinction,CMA,187.3333333,772
GGG,2013J,604064,M,South East Region,A Level or Equivalent,0-35,0,30,N,Distinction,TMA,121,772
GGG,2013J,604096,F,Yorkshire Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,178,487
GGG,2013J,604096,F,Yorkshire Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,119.3333333,487
GGG,2013J,604110,M,South Region,A Level or Equivalent,35-55,0,30,N,Distinction,CMA,172.1666667,1150
GGG,2013J,604110,M,South Region,A Level or Equivalent,35-55,0,30,N,Distinction,TMA,116.6666667,1150
GGG,2013J,604153,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,118,178
GGG,2013J,604213,F,South Region,Lower Than A Level,35-55,0,30,N,Pass,CMA,163.6,511
GGG,2013J,604213,F,South Region,Lower Than A Level,35-55,0,30,N,Pass,TMA,117,511
GGG,2013J,604336,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,CMA,149,432
GGG,2013J,604336,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass,TMA,114.3333333,432
GGG,2013J,604423,M,North Western Region,A Level or Equivalent,35-55,0,30,N,Distinction,CMA,172.1666667,820
GGG,2013J,604423,M,North Western Region,A Level or Equivalent,35-55,0,30,N,Distinction,TMA,114,820
GGG,2013J,604498,F,Yorkshire Region,No Formal quals,0-35,0,30,N,Pass,CMA,229,673
GGG,2013J,604498,F,Yorkshire Region,No Formal quals,0-35,0,30,N,Pass,TMA,122,673
GGG,2013J,604534,F,North Western Region,Lower Than A Level,35-55,0,30,N,Fail,CMA,154,150
GGG,2013J,604534,F,North Western Region,Lower Than A Level,35-55,0,30,N,Fail,TMA,94.5,150
GGG,2013J,604536,F,South West Region,Lower Than A Level,0-35,0,30,N,Fail,CMA,223.3333333,241
GGG,2013J,604536,F,South West Region,Lower Than A Level,0-35,0,30,N,Fail,TMA,127,241
GGG,2013J,604539,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Distinction,CMA,179.8333333,673
GGG,2013J,604539,F,East Midlands Region,A Level or Equivalent,0-35,0,30,N,Distinction,TMA,117.6666667,673
GGG,2013J,604721,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,CMA,172.8333333,691
GGG,2013J,604721,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass,TMA,113.6666667,691
