amenities_count,description_len,district,host_is_superhost,host_verified,id,is_new_listing,lat,lng,name,pic_count,price,property_type,review_count,review_rate_accu,review_rate_ckin,review_rate_clean,review_rate_communication,review_rate_location,review_rate_value,rules_len,total_rating
23,1667,Richmond District,0,0,4258545,0,37.77982368749784,-122.45469921796858,Jazzy Room,10,145,House,33,10.0,10.0,10.0,10.0,10.0,10.0,109,5.0
20,2209,Richmond District,0,0,14886240,0,37.777464972501384,-122.44772632561111,"Private single room, half bath safe neighborhood",13,80,Condominium,81,10.0,10.0,9.0,10.0,9.0,10.0,267,5.0
29,2204,Richmond District,0,0,2326228,0,37.78000349341,-122.4546590136382,Comfortable garden and deck apartment,17,420,House,23,10.0,10.0,10.0,10.0,10.0,10.0,116,5.0
20,1931,Western Addition/NOPA,0,0,21613932,0,37.77309363232209,-122.44833386541706,Victorian Mansion by Haight-Ashbury and GG Park,11,86,House,4,10.0,10.0,8.0,10.0,10.0,10.0,121,5.0
21,1694,Richmond District,0,0,21022837,0,37.778891221158545,-122.44862708335071,Turk Street Retreat,20,750,Condominium,1,10.0,10.0,10.0,10.0,10.0,10.0,155,
55,241,Richmond District,0,0,15327480,0,37.77436241365833,-122.48102596534495,"Stylish, Colorful House with Backyard Oasis",37,600,House,15,10.0,10.0,10.0,10.0,10.0,9.0,421,5.0
16,4599,Richmond District,0,0,20281663,0,37.78023428518402,-122.50665445177795,Lovely SF Bedroom/Bath- Blocks from the Beach.,6,123,House,1,10.0,10.0,10.0,10.0,10.0,10.0,866,
10,369,Western Addition/NOPA,0,0,20302991,0,37.772107086490706,-122.44822176473272,Modern Top Floor NOPA Flat,15,140,Apartment,6,10.0,10.0,9.0,10.0,9.0,9.0,0,5.0
31,7135,Richmond District,0,0,22516752,0,37.780768442588005,-122.45907609228611,Twin Share in a Trending Neighborhood,18,70,Apartment,0,,,,,,,92,
6,50,Richmond District,0,0,23465251,0,37.787555361129556,-122.46002147171856,Private garden apartment in great neighborhood,10,130,Apartment,1,10.0,10.0,10.0,10.0,10.0,10.0,0,
23,2378,Richmond District,0,0,18212346,0,37.78393569378009,-122.47852438832297,Large Edwardian home w/ parking; parks & museums,17,450,House,3,10.0,9.0,10.0,10.0,10.0,10.0,331,4.5
28,6602,Richmond District,0,0,7009791,0,37.77779609564854,-122.45933664524806,Private Room in Beautiful Edwardian,27,125,House,15,10.0,10.0,10.0,10.0,10.0,10.0,274,5.0
14,2406,Richmond District,0,0,8850711,0,37.78580912314552,-122.46164703309464,Private Bedroom in Great Location,12,125,House,25,10.0,10.0,10.0,10.0,10.0,10.0,390,5.0
19,2496,Richmond District,0,0,909052,0,37.78539781746939,-122.4643137919018,Modern Pied-a-Terre,11,190,Apartment,48,10.0,10.0,10.0,10.0,10.0,10.0,835,5.0
17,1285,Richmond District,0,0,21313591,0,37.77620430617678,-122.49565072170951,Quiet 1BR+. Private bath. Fire victims welcome.,5,120,House,1,10.0,10.0,10.0,10.0,10.0,10.0,192,
29,238,Richmond District,0,0,2254431,0,37.774946701822245,-122.50921186423082,Rooms with Spectacular Ocean View  ,25,389,House,33,10.0,10.0,9.0,9.0,9.0,9.0,0,5.0
22,2260,Richmond District,0,0,7823272,0,37.77615199382701,-122.50717312834112,Spacious studio near Ocean Beach,23,120,Apartment,87,10.0,10.0,10.0,10.0,10.0,10.0,434,5.0
17,1083,Richmond District,0,0,10830317,0,37.77500141761807,-122.46674683148177,Inner Richmond Two Bedroom Edwardian,11,199,Apartment,4,10.0,10.0,10.0,10.0,9.0,9.0,156,5.0
21,81,Richmond District,0,0,6799615,0,37.78016671583616,-122.45476781216169,USF family home,18,130,House,8,10.0,10.0,10.0,10.0,10.0,10.0,34,5.0
14,1873,Western Addition/NOPA,0,0,4966389,0,37.77385629779847,-122.4466741095042,Beautiful 2 Bbdm Victorian Flat,18,200,House,10,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
35,3224,Richmond District,0,0,11948102,0,37.773841380228234,-122.47110213930847,Newly Renovated Victorian Flat next to GGP,23,299,Condominium,7,10.0,10.0,9.0,10.0,10.0,9.0,308,5.0
35,1842,Richmond District,0,0,29557,0,37.77930831937839,-122.50518320762502,gigi's bed and breakfast,5,155,House,31,10.0,10.0,10.0,10.0,10.0,10.0,10,5.0
35,1071,Richmond District,0,0,2350088,0,37.77956796326461,-122.45466725823789,Clean and Comfortable,14,130,House,23,10.0,10.0,10.0,10.0,10.0,9.0,43,5.0
21,2668,Richmond District,0,0,614278,0,37.77715709370269,-122.46271426037057,3 - 4 bedroom condo near Golden Gate Park,18,265,Apartment,11,10.0,10.0,10.0,10.0,10.0,10.0,325,5.0
19,2307,Richmond District,0,0,8715362,0,37.7747101107035,-122.48383394680296,"Large, light, mid-richmond 1bd flat",26,145,Apartment,20,10.0,10.0,10.0,10.0,9.0,10.0,278,5.0
22,2178,Richmond District,0,0,1183521,0,37.77657506954524,-122.47882291422631,QUEEN SIZE room (w King rm avail!),8,100,Apartment,210,10.0,10.0,10.0,10.0,9.0,10.0,0,5.0
18,4069,Richmond District,0,0,11418326,0,37.77863791131513,-122.46554718048421,"Sunny, spacious single-family home",17,225,House,8,10.0,10.0,10.0,10.0,10.0,10.0,810,5.0
40,4032,Richmond District,0,0,12832173,0,37.77558981040718,-122.49581844027668,3000+ sqft family friendly home,30,500,House,4,10.0,10.0,10.0,10.0,9.0,9.0,39,5.0
23,7745,Richmond District,0,0,732779,0,37.78068354466799,-122.48146186387845,Relaxing Victorian near nature,19,520,House,5,10.0,10.0,10.0,10.0,10.0,10.0,215,5.0
10,479,Western Addition/NOPA,0,0,23842138,0,37.773534921699635,-122.44835995500226,Private Bedroom in Modern Victorian in NOPA,13,130,Apartment,0,,,,,,,0,
17,781,Richmond District,0,0,19588004,0,37.78312218868414,-122.48914141451458,"Elegant, Large Single Family House near Sea Cliff",35,400,House,1,10.0,10.0,10.0,10.0,10.0,10.0,33,
16,3623,Richmond District,0,0,23680952,0,37.7781048504167,-122.45808688794516,Lone Mountain Guest Room B,3,80,House,0,,,,,,,68,
21,1082,Richmond District,0,0,234394,0,37.78448987541317,-122.46188101322068,Central+Spacious San Francisco Flat,16,150,Apartment,36,10.0,10.0,10.0,10.0,10.0,10.0,1643,5.0
33,2281,Richmond District,0,0,10379822,0,37.77672205582967,-122.44964131894169,Warm Family home in the center of San Francisco,21,849,House,5,10.0,10.0,10.0,10.0,10.0,10.0,133,5.0
17,888,Western Addition/NOPA,0,0,9877717,0,37.774202296720674,-122.44889751174115,Immaculate and Bright Edwardian,15,185,Apartment,65,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
29,1567,Richmond District,0,0,2349816,0,37.781341239675875,-122.4554522252179,Beautiful Garden Entry for your stay,18,420,House,9,10.0,10.0,9.0,10.0,10.0,9.0,57,5.0
24,2032,Richmond District,0,0,767788,0,37.77305290656921,-122.49888557557982,Clean & Quiet w/ Parking & Laundry,16,79,House,327,9.0,9.0,9.0,9.0,9.0,9.0,2162,4.5
16,834,Western Addition/NOPA,0,0,23875610,0,37.77424981071402,-122.4528478575398,Serene Guest Room,4,75,House,0,,,,,,,63,
23,2959,Richmond District,0,0,561148,0,37.778216332057994,-122.45813412886213,Great Home Near Golden Gate Park,28,360,House,13,10.0,10.0,10.0,10.0,10.0,9.0,441,5.0
41,1739,Richmond District,0,0,5194736,0,37.77955471643649,-122.47419152171342,"Classic, Quiet, Central SF Home",23,425,House,12,9.0,10.0,10.0,10.0,10.0,10.0,184,4.5
18,1332,Western Addition/NOPA,0,0,14594885,0,37.77271479399554,-122.45337406764301,Designer luxury home at entry to Golden Gate Park,28,400,Condominium,39,10.0,10.0,9.0,10.0,10.0,10.0,687,5.0
64,231,Richmond District,0,0,6224858,0,37.785784230924484,-122.46193189234921,Stylish Family Home near the Presidio,34,450,House,12,10.0,10.0,10.0,10.0,10.0,10.0,143,5.0
38,2984,Western Addition/NOPA,0,0,10832295,0,37.772809426403306,-122.45204236472514,Charming Family Friendly NOPA Flat,31,350,Condominium,8,10.0,10.0,10.0,10.0,10.0,10.0,163,5.0
21,243,Western Addition/NOPA,0,0,13273159,0,37.77421149828696,-122.44890657419207,Beautifully designed/remodeled 3BD 2BA in NOPA,10,435,Condominium,4,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
41,3651,Richmond District,0,0,7759598,0,37.78113830270286,-122.44782705747772,Light Filled 3BR/2.5BA home w/views,30,1200,House,14,10.0,10.0,10.0,10.0,10.0,10.0,399,5.0
36,461,Richmond District,0,0,12831488,0,37.7805874599149,-122.44827326510452,Charming cottage next to USF,11,400,House,6,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
20,2892,Richmond District,0,0,12853235,0,37.7792639112124,-122.44906727473327,Lone Mountain Escape,10,300,House,7,9.0,10.0,9.0,10.0,10.0,10.0,142,5.0
18,267,Richmond District,0,0,23860519,0,37.779470270517,-122.50190897161109,Private Room with Ocean Views w/ Private Bathroom,11,150,Apartment,0,,,,,,,86,
16,1446,Richmond District,0,0,675360,0,37.78307127783364,-122.46074614843569,Rooms in Central+Spacious Flat,9,150,Apartment,6,9.0,9.0,9.0,10.0,9.0,9.0,0,4.5
15,5069,Richmond District,0,0,2657328,0,37.78251492502298,-122.4602737508541,Charming Victorian Row House,21,425,House,3,9.0,10.0,10.0,10.0,10.0,9.0,764,4.5
22,3359,Richmond District,0,0,13563865,0,37.77624963117798,-122.46464266074024,Family friendly 4 bdrm house by Golden Gate Park,28,795,House,5,9.0,10.0,9.0,10.0,8.0,9.0,0,4.5
46,1124,Richmond District,0,0,4688930,0,37.78083140375213,-122.49418081105927,Modern remodel + period charm,19,200,Apartment,9,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
12,2896,Richmond District,0,0,918572,0,37.775724699285284,-122.48596958366957,Artist's Home near GG Park & Ocean,37,371,House,9,10.0,10.0,10.0,10.0,9.0,9.0,136,4.5
22,2320,Richmond District,0,0,3792754,0,37.777859780277616,-122.46567737917532,Golden Gate Park Charmer!,21,250,House,31,10.0,10.0,10.0,10.0,10.0,9.0,2111,5.0
19,248,Richmond District,0,0,14371252,0,37.78043041239697,-122.48062185597293,Beautiful bedroom with a king bed!,5,399,Apartment,0,,,,,,,0,
39,3212,Richmond District,0,0,6378613,0,37.78306574746896,-122.48604734940128,Walk to the Beach/Lands End from our 3br/2bth Home,34,450,Condominium,4,10.0,10.0,10.0,10.0,10.0,10.0,343,5.0
27,3590,Richmond District,0,0,15856221,0,37.78095280896038,-122.46670784001786,"Live like a local - 2bdrm Flat, Great location!",11,349,Apartment,25,10.0,10.0,9.0,10.0,10.0,9.0,122,4.5
13,2173,Richmond District,0,0,2023326,0,37.78341641251187,-122.46941156913539,Perfectly Located Beautiful Home,27,500,House,3,10.0,10.0,10.0,10.0,9.0,10.0,685,5.0
21,8120,Richmond District,0,0,4638266,0,37.78611761880785,-122.48646620816668,Stay w/ us near GG Bridge n parks!,25,150,Apartment,22,10.0,10.0,10.0,10.0,10.0,10.0,681,5.0
22,577,Richmond District,0,0,18199221,0,37.774724787071925,-122.47740676920803,Beautiful 3 bdr Richmond flat,14,475,Apartment,0,,,,,,,0,
15,5778,Richmond District,0,0,2455325,0,37.7850216103199,-122.46530227110361,"AMAZING, CHIC & STYLISH SF HOME",11,295,House,166,10.0,10.0,10.0,10.0,9.0,9.0,188,5.0
15,2921,Richmond District,0,0,3157463,0,37.78611024334539,-122.48234266479822,Stylish Edwardian Family Home,24,375,House,15,10.0,10.0,10.0,10.0,10.0,10.0,299,5.0
17,1934,Richmond District,0,0,17778664,0,37.78608951083363,-122.46935593030362,Gorgeous Zen Sanctuary in the Heart of the City,10,260,Apartment,19,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
13,795,Richmond District,0,0,2088800,0,37.77357581459568,-122.48559109038186,Gorgeous Richmond Dist Home by GGpk,12,150,House,15,9.0,9.0,9.0,9.0,10.0,9.0,20,5.0
39,2531,Richmond District,0,0,142177,0,37.78470578372941,-122.48124967080864,"Stylish, Spacious and Quiet Flat!",22,350,Apartment,159,10.0,10.0,10.0,10.0,9.0,10.0,342,5.0
13,1049,Richmond District,0,0,6887234,0,37.77672002342072,-122.48273741753533,SF Richmond District Master Bdrm with Bath,10,85,House,22,10.0,9.0,9.0,9.0,9.0,9.0,101,4.5
29,1721,Richmond District,0,0,23701870,0,37.7816349112282,-122.48137266158552,Private Tropical Garden Apt with In-Suite W/D & DW,26,189,Apartment,0,,,,,,,843,
34,3577,Russian Hill,0,0,7715542,0,37.80353258492205,-122.42230052842397,Cozy Studio Guest Suite,26,155,Guest suite,151,9.0,10.0,9.0,9.0,10.0,9.0,618,4.5
24,223,Russian Hill,0,0,8352853,0,37.798009810423274,-122.4217711187288,Spacious Top Floor Russian Hill Apt,15,299,Apartment,20,10.0,10.0,9.0,10.0,10.0,9.0,0,5.0
25,3142,Russian Hill,0,0,22970151,0,37.79888301369364,-122.4233535396267,Artistic 1BR Apartment in Beautiful Russian Hill,12,350,Apartment,7,10.0,10.0,10.0,10.0,10.0,10.0,299,5.0
23,237,Russian Hill,0,0,8673754,0,37.80304913711399,-122.42154540733979,Amazing Golden Gate Views w/Parking,14,450,House,17,10.0,10.0,10.0,10.0,10.0,10.0,38,5.0
28,1474,Russian Hill,0,0,20933318,0,37.797712784934895,-122.41837126535964,Annie's Cottage,6,195,Guest suite,12,10.0,10.0,10.0,10.0,10.0,10.0,67,5.0
18,1131,Russian Hill,0,0,10747219,0,37.79782285735996,-122.41521205439503,"Private & Quiet, 1 BR Apt. with spectacular views",9,198,Apartment,52,10.0,10.0,10.0,10.0,10.0,9.0,263,5.0
14,950,Russian Hill,0,0,15084369,0,37.79677539887069,-122.42006480798355,Central Location - Beautiful Sunny Garden Unit,9,192,Guesthouse,25,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
34,2047,Russian Hill,0,0,16688334,0,37.796136546529326,-122.42221044461266,Russian Hill Quiet and Convenient Hideaway,22,195,Apartment,21,10.0,10.0,10.0,10.0,10.0,9.0,296,5.0
22,4799,Russian Hill,0,0,10992778,0,37.79994973164673,-122.42270517710143,Russian Hill Modern Luxury with Golden Gate Views,44,575,Apartment,21,10.0,10.0,10.0,10.0,10.0,10.0,1338,5.0
20,2093,Russian Hill,0,0,3441949,0,37.79698817182347,-122.41600875679039,"Sophisticated, clean flat in Historic District -",19,194,Condominium,22,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
30,3764,Russian Hill,0,0,18722998,0,37.796126050120954,-122.42135169123105,"Bright apartment, amazing location",6,375,Apartment,42,10.0,10.0,10.0,10.0,10.0,9.0,649,5.0
29,2375,Russian Hill,0,0,5202841,0,37.802194995543346,-122.42171070471596,Cozy Russian Hill Cottage w/ Parking!,14,190,Guest suite,146,9.0,10.0,9.0,10.0,10.0,9.0,143,4.5
18,229,Russian Hill,0,0,23685257,0,37.801559329590454,-122.422683144869,Beautiful & lovely SF apt!!,1,295,Apartment,0,,,,,,,0,
27,914,Russian Hill,0,0,10673908,0,37.79711800756286,-122.41547789861657,Russian Hill Gem,35,437,House,83,10.0,10.0,10.0,10.0,10.0,10.0,65,5.0
11,807,Russian Hill,0,0,7495711,0,37.80285935719595,-122.42179022326548,Mid-Century Studio/GG Bridge Views,16,150,Apartment,11,9.0,10.0,9.0,10.0,10.0,9.0,44,4.5
18,2410,Russian Hill,0,0,13900287,0,37.803745099059526,-122.42270977318876,Luxury Russian Hill 3BR Home W/Gorgeous Views,26,1200,House,7,10.0,10.0,9.0,10.0,10.0,9.0,0,5.0
12,1453,Russian Hill,0,0,7564371,0,37.797034800039825,-122.41860521335659,Bright 2BR Flat in Russian Hill,11,275,Apartment,14,10.0,10.0,10.0,10.0,10.0,10.0,57,5.0
16,915,Russian Hill,0,0,21458837,0,37.797280892782304,-122.42035013132035,"Stylish, Classic 2BR in Russian Hill",18,375,Apartment,1,10.0,10.0,10.0,10.0,10.0,10.0,78,
24,993,SoMa,0,0,21366114,0,37.77992007914267,-122.4091233280144,贰Luxury private bedroom in SOMA Dream Home! NEW,25,66,House,18,10.0,10.0,10.0,9.0,9.0,9.0,228,4.5
25,8791,SoMa,0,0,11437138,0,37.77733473326835,-122.41077623896572,"Sunny Victorian room in SoMa, near BART station!",24,100,House,61,10.0,10.0,10.0,10.0,9.0,10.0,1511,5.0
21,1054,SoMa,0,0,21299853,0,37.779436922797686,-122.40824153483173,Luxury Master bedroom in SOMA Dream House! NEW,32,65,House,18,10.0,9.0,10.0,9.0,9.0,9.0,228,4.5
34,1717,SoMa,0,0,6910758,0,37.77524411130019,-122.40750580577173,Spacious Shared Loft in SoMa,13,99,Loft,263,10.0,10.0,10.0,10.0,10.0,9.0,268,5.0
38,4042,SoMa,0,0,7698019,0,37.77536108272298,-122.40123483738375,Large room in sunny artist loft: SF art experience,7,99,Loft,169,10.0,10.0,9.0,10.0,10.0,9.0,480,5.0
19,546,SoMa,0,0,10594703,0,37.77756389870423,-122.41164710681142,Art filled nook in SOMA,8,115,House,77,10.0,10.0,10.0,10.0,10.0,10.0,137,5.0
50,4398,SoMa,0,0,19893709,0,37.77578474010362,-122.40054060596154,Master bdrm w/ private bath in central artist loft,10,105,Loft,51,10.0,10.0,10.0,10.0,10.0,10.0,407,5.0
35,3124,SoMa,0,0,20757371,0,37.77322966609976,-122.4041375139046,Luxury SoMa Getaway,17,105,Serviced apartment,58,10.0,10.0,10.0,10.0,10.0,10.0,3172,5.0
48,239,SoMa,0,0,9669444,0,37.78113035299497,-122.40812393403021,Luxurious Room Close to Moscone,32,225,Loft,208,10.0,10.0,10.0,10.0,9.0,10.0,350,5.0
35,3587,SoMa,0,0,20567099,0,37.778519306217746,-122.40758433492648,Private Suite with Private Bathroom (New Listing),15,155,Apartment,23,10.0,10.0,10.0,10.0,10.0,10.0,126,5.0
36,1339,SoMa,0,0,16242493,0,37.77896796398333,-122.40350138834427,Sunny Modern Loft Room in ❤ of SOMA | Washer/Dryer,16,148,Loft,39,10.0,10.0,10.0,10.0,9.0,9.0,0,5.0
26,8216,SoMa,0,0,22453539,0,37.774312067715385,-122.39591330433615,Private Room in SoMa- 2 blocks from AT&T Park,14,130,Apartment,0,,,,,,,0,
47,2268,SoMa,0,0,23258326,0,37.77149617766366,-122.40339125722831,Live smart Live Cheap Live Comfortable,15,98,Apartment,0,,,,,,,0,
21,1012,SoMa,0,0,21358829,0,37.77851224019404,-122.40781383575599,Luxury Private bedroom in SOMA Dream House! NEW,35,65,House,11,10.0,10.0,10.0,10.0,9.0,10.0,228,5.0
25,8706,SoMa,0,0,11437442,0,37.77716126964896,-122.40931485174109,"Relaxing Victorian room in SoMa, next to BART!",24,90,House,54,10.0,10.0,10.0,10.0,9.0,9.0,1511,5.0
43,3455,SoMa,0,0,5184693,0,37.77564463353171,-122.40068002969379,Cozy colorful small room in shared artist loft,7,74,Loft,171,10.0,10.0,10.0,10.0,10.0,10.0,808,5.0
49,3494,SoMa,0,0,20904804,0,37.77269670051639,-122.40370416562614,Dreamy SoMa Getaway,16,115,Serviced apartment,32,10.0,10.0,10.0,10.0,10.0,10.0,3138,5.0
39,1270,SoMa,0,0,2425185,0,37.77840832552773,-122.39820590873809,SOMA Luxury Business Trip - Loft/Private Bath,31,164,Loft,14,10.0,10.0,10.0,10.0,10.0,10.0,563,5.0
31,963,SoMa,0,0,21905262,0,37.77366724205121,-122.39674042365496,Modern apartment at the heart of San Francisco!,14,135,Apartment,17,10.0,10.0,10.0,10.0,10.0,10.0,55,5.0
25,2505,SoMa,0,0,21010862,0,37.77581936521186,-122.4077063973041,Gorgeous Designer Private Room and Bath,16,135,Condominium,19,10.0,10.0,10.0,10.0,9.0,9.0,2058,5.0
27,1784,SoMa,0,0,19551630,0,37.78302750306775,-122.39743695777064,Private Bedroom (Registration in Progress),7,129,Serviced apartment,29,10.0,9.0,10.0,10.0,10.0,10.0,737,4.5
26,1670,SoMa,0,0,21623314,0,37.783050209571535,-122.39849776045662,Moscone Center Downtown SoMa,14,99,Apartment,22,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
34,2182,SoMa,0,0,23293823,0,37.781088540196706,-122.3970751328086,Business Suite (PRIVATE BATH) near Moscone in SOMA,12,80,Apartment,5,10.0,10.0,10.0,10.0,10.0,10.0,89,5.0
13,1347,SoMa,0,0,6299485,0,37.77576707115861,-122.40866614979609,"Bright, fun loft townhouse in SOMA",9,250,Townhouse,28,10.0,10.0,9.0,10.0,9.0,9.0,83,5.0
18,3444,SoMa,0,0,9730358,0,37.77510714374334,-122.40883150943554,"Private Garden, Room and Bath in the Heart of SF",6,150,House,100,10.0,10.0,10.0,10.0,10.0,10.0,1035,5.0
19,1842,South Beach,0,0,15069107,0,37.77944222928279,-122.39264626646703,"South Beach/SOMA Loft, (Private bedroom and bath)",10,119,Loft,103,10.0,10.0,10.0,10.0,10.0,10.0,99,5.0
24,756,SoMa,0,0,21359747,0,37.77900443419257,-122.4089857192613,伍Luxury Private bedroom in SOMA Dream House! NEW,30,60,House,19,9.0,9.0,10.0,9.0,9.0,8.0,228,4.5
13,445,SoMa,0,0,20731880,0,37.776331930196065,-122.40795080956416,Private Room with Deck in great SF location,8,110,Townhouse,4,10.0,10.0,10.0,10.0,10.0,10.0,251,5.0
20,993,SoMa,0,0,21370403,0,37.78234130911055,-122.4050779008034,Luxury Private bedroom in SOMA Dream House! NEW,31,66,House,18,10.0,10.0,10.0,10.0,9.0,9.0,228,4.5
24,8937,SoMa,0,0,11437509,0,37.77737162838702,-122.41072407018895,"Cozy Victorian room in SoMa, next to BART station!",24,80,House,53,10.0,10.0,10.0,10.0,9.0,10.0,1511,5.0
47,4849,SoMa,0,0,7180020,0,37.77944945081055,-122.40381586283259,"SoMa Second Home - ""The Soma Loft""",27,259,Loft,135,10.0,10.0,10.0,10.0,9.0,10.0,1554,5.0
14,1306,SoMa,0,0,11947710,0,37.77726640488544,-122.41112743465648,Modern 1 BD in Central Location,9,195,Apartment,9,10.0,10.0,9.0,10.0,8.0,9.0,81,5.0
35,1925,SoMa,0,0,22886882,0,37.77411298497702,-122.3958697682851,Perfect location! Spacious room with private bath,14,117,Apartment,9,9.0,10.0,9.0,10.0,10.0,9.0,40,4.5
14,1960,SoMa,0,0,21550910,0,37.77574928337366,-122.41239772189479,Large spacious multi-level loft in South of Market,11,120,Condominium,9,10.0,10.0,10.0,10.0,10.0,10.0,333,5.0
15,1901,SoMa,0,0,23538076,0,37.77098622407356,-122.40443441970561,New Modern Apartment w/private bathroom,28,165,Apartment,2,10.0,10.0,10.0,10.0,10.0,10.0,85,
20,1280,SoMa,0,0,21966135,0,37.777679936954186,-122.40394435364698,Modern room + private bath in SOMA,10,140,Condominium,8,10.0,10.0,10.0,10.0,10.0,10.0,64,5.0
9,121,SoMa,0,0,21740689,0,37.779228166938644,-122.40522109999604,Centrally located 1BR,2,175,Apartment,0,,,,,,,0,
30,3809,SoMa,0,0,7663003,0,37.77805975428831,-122.39914354176955,"Separate entrance, private room and bath",7,120,Apartment,93,10.0,10.0,10.0,10.0,10.0,10.0,192,5.0
24,8728,SoMa,0,0,11437331,0,37.77621831826181,-122.41112760151046,"Beautiful Victorian room in SoMa, near BART!",24,95,House,54,10.0,10.0,10.0,10.0,10.0,10.0,1511,5.0
25,2168,SoMa,0,0,1205031,0,37.776213922192326,-122.39702990837446,Bedroom in SoMa with private bath,10,122,Loft,137,10.0,10.0,10.0,10.0,9.0,10.0,150,5.0
31,1657,SoMa,0,0,9882716,0,37.77425910452609,-122.40191779151421,SoMa Garden Apartment,6,275,Apartment,140,10.0,10.0,10.0,10.0,9.0,9.0,113,5.0
18,2124,SoMa,0,0,1356817,0,37.77772074264703,-122.40410969492272,Modern SOMA Loft Room & Bathroom!,8,145,Loft,132,10.0,10.0,10.0,10.0,9.0,9.0,70,5.0
34,1223,SoMa,0,0,20211570,0,37.77824925125097,-122.40118110266619,Luxury SOMA Condo/Moscone/Downtown,26,286,Loft,4,10.0,10.0,10.0,10.0,10.0,10.0,23,5.0
14,4186,South Beach,0,0,7902889,0,37.7859400040318,-122.3940883164881,Couch in sunny Soma Loft,17,80,Loft,142,10.0,10.0,9.0,10.0,10.0,10.0,516,5.0
30,4943,SoMa,0,0,12543892,0,37.77348133173275,-122.40025790881651,Uber comfy bed/bath in SOMA/Moscone,16,159,Loft,35,9.0,10.0,10.0,10.0,9.0,9.0,2002,4.5
27,2939,SoMa,0,0,22943630,0,37.771171085844074,-122.41387888745996,Spacious and Sunny Loft Apt. in the Heart of SF,7,240,Apartment,4,10.0,10.0,10.0,10.0,10.0,10.0,250,5.0
52,244,SoMa,0,0,20873957,0,37.774363734740746,-122.4063525335348,"Stylish, Luxurious SoMa Condo near Downtown, Union Square, and Moscone",24,550,Condominium,8,10.0,10.0,10.0,10.0,8.0,10.0,2062,5.0
42,2126,SoMa,0,0,10235526,0,37.77910181050458,-122.40412660936666,Dillonwood Loft - Perfect for Business Travelers,21,179,Loft,33,10.0,10.0,10.0,10.0,9.0,10.0,1617,5.0
59,247,SoMa,0,0,851889,0,37.775760742459504,-122.41073415733788,Luxurious Smart-Tech Loft near Moscone Center,21,250,Loft,40,10.0,10.0,10.0,10.0,10.0,10.0,162,5.0
24,8042,SoMa,0,0,16121736,0,37.776960836808044,-122.41187575669773,"Art-filled loft in SoMA, Bright and Spacious",24,201,Loft,70,10.0,10.0,10.0,10.0,9.0,10.0,362,5.0
20,2945,SoMa,0,0,22278228,0,37.77381449096711,-122.39636609427133,High Tech Apartment Walking Distance to SF Giants,23,265,Apartment,5,10.0,9.0,10.0,9.0,10.0,9.0,291,4.5
25,5713,SoMa,0,0,117955,0,37.77540807544541,-122.4114224310228,Stunning 2bd2bt- Roofdeck + HOTTUB!,28,500,Apartment,67,10.0,10.0,10.0,10.0,9.0,9.0,934,5.0
39,2219,SoMa,0,0,8322874,0,37.77025455441009,-122.41319436756604,Redwood hideaway in the heart of the city,16,175,Guest suite,22,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
19,2796,SoMa,0,0,22326018,0,37.77771512038257,-122.40937742348386,SoMa Studio - 3 blocks from Moscone,11,125,Apartment,10,10.0,10.0,10.0,10.0,9.0,10.0,141,5.0
21,584,SoMa,0,0,21530233,0,37.775705777214874,-122.39457411896373,"Bright Modern home, heart of SOMA",9,180,Apartment,6,10.0,10.0,9.0,10.0,10.0,9.0,66,4.5
41,889,SoMa,0,0,21594086,0,37.77545684563872,-122.39543647884042,Gem Location with Great View,17,349,Apartment,9,10.0,10.0,10.0,10.0,10.0,9.0,148,5.0
33,1966,SoMa,0,0,17225268,0,37.78129563608924,-122.40511973195619,Bright & Modern  Loft w/ High Ceiling Downtown SF,10,350,Loft,39,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
13,1145,SoMa,0,0,5333346,0,37.77785839864421,-122.41177590668154,Gorgeous Private room in SF Soma,9,180,Apartment,36,9.0,10.0,10.0,10.0,10.0,9.0,1036,5.0
34,2187,SoMa,0,0,15258331,0,37.777875038300714,-122.40362943686345,2 BR Beautiful Loft in ❤ of SOMA | ✔Washer/Dryer,23,464,Loft,16,9.0,9.0,8.0,10.0,9.0,9.0,0,4.5
18,3383,South Beach,0,0,14465169,0,37.782583873800114,-122.39508600658303,"Large Private Bedroom, close SF downtown",10,112,Aparthotel,29,9.0,9.0,8.0,10.0,9.0,8.0,0,4.0
47,4919,SoMa,0,0,12777409,0,37.776820300072565,-122.39726638843894,Uber Comfy 2 Bd Loft with Free Garage Parking!,19,356,Loft,36,9.0,9.0,9.0,8.0,9.0,9.0,7701,4.5
34,2865,SoMa,0,0,242008,0,37.77498573484536,-122.40634931130347,One Bedroom SOMA apartment,8,165,Apartment,41,10.0,10.0,10.0,10.0,9.0,10.0,139,5.0
